"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CMSS1.2",2.15742705119549e-45,-0.435506903100693,0.83,0.925,4.31485410239098e-42,"4","CMSS1"
"PIEZO2",2.83086275132594e-45,0.368317536502545,0.549,0.424,5.66172550265187e-42,"4","PIEZO2"
"CYTH3.1",3.5409546895882e-45,-0.530318355114618,0.783,0.846,7.08190937917639e-42,"4","CYTH3"
"FCHO2.2",3.24080934546436e-44,-0.446630483384665,0.739,0.8,6.48161869092873e-41,"4","FCHO2"
"RFTN2",2.22986134855522e-43,0.662974750059275,0.582,0.492,4.45972269711045e-40,"4","RFTN2"
"PDE1C",3.91274466726946e-43,0.447972618385702,0.572,0.437,7.82548933453892e-40,"4","PDE1C"
"NIPBL.1",4.36436095586205e-42,-0.503075202042371,0.941,0.962,8.72872191172411e-39,"4","NIPBL"
"FAM111A",1.39937119427233e-41,-0.374310805363664,0.787,0.792,2.79874238854466e-38,"4","FAM111A"
"LRRC4C.1",1.92428819621903e-41,0.310612263674371,0.624,0.518,3.84857639243805e-38,"4","LRRC4C"
"GOLIM4.1",3.68619320726218e-41,-0.290941983873525,0.754,0.854,7.37238641452435e-38,"4","GOLIM4"
"GLUL",4.23935503831767e-41,-0.357453094289268,0.561,0.668,8.47871007663535e-38,"4","GLUL"
"DOCK9",1.08184166457911e-40,0.559105581757716,0.603,0.536,2.16368332915822e-37,"4","DOCK9"
"DOCK1.1",5.41517786975224e-40,0.378687936888105,0.679,0.73,1.08303557395045e-36,"4","DOCK1"
"CD163.4",2.4836144500306e-38,-0.479525751794394,0.786,0.731,4.96722890006119e-35,"4","CD163"
"FTL.4",7.89355034999253e-36,-0.622001777505961,0.97,0.97,1.57871006999851e-32,"4","FTL"
"GRIK2",2.54301595597149e-35,0.281334816928029,0.637,0.585,5.08603191194298e-32,"4","GRIK2"
"PTDSS2",3.70025423233575e-35,0.26414813068315,0.589,0.557,7.4005084646715e-32,"4","PTDSS2"
"KLHL32",1.99767982071185e-34,0.329219248623546,0.45,0.608,3.99535964142371e-31,"4","KLHL32"
"CD9.1",2.23863068912938e-34,0.316273123502741,0.664,0.634,4.47726137825876e-31,"4","CD9"
"DNAJC13",4.47206078085312e-34,-0.496760213206995,0.917,0.941,8.94412156170625e-31,"4","DNAJC13"
"ARHGAP20",5.7579111900207e-34,-0.411085766269612,0.928,0.934,1.15158223800414e-30,"4","ARHGAP20"
"AC066613.2.1",3.91188497502504e-32,-0.425373816366102,0.736,0.756,7.82376995005008e-29,"4","AC066613.2"
"CDC42BPA.1",2.86238922176657e-31,0.401606546078528,0.63,0.61,5.72477844353315e-28,"4","CDC42BPA"
"KCNMA1.1",2.96658406481295e-31,-0.434554414312331,0.935,0.925,5.9331681296259e-28,"4","KCNMA1"
"LINC00639",1.01879991449395e-30,0.299356714310769,0.475,0.595,2.0375998289879e-27,"4","LINC00639"
"SGCD",1.88253016697238e-30,0.433379157950867,0.56,0.454,3.76506033394477e-27,"4","SGCD"
"PLAUR.1",2.2578867645311e-30,-0.313175477255093,0.699,0.731,4.51577352906221e-27,"4","PLAUR"
"KIF5B",5.13752347879808e-30,-0.380148187350077,0.831,0.882,1.02750469575962e-26,"4","KIF5B"
"CHD1.1",1.68454327809997e-29,-0.412096905070052,0.878,0.925,3.36908655619993e-26,"4","CHD1"
"ELP3",2.4487402018796e-29,-0.250142913385872,0.79,0.873,4.8974804037592e-26,"4","ELP3"
"UHRF1BP1L",2.54226416293233e-29,-0.362814217704081,0.854,0.904,5.08452832586467e-26,"4","UHRF1BP1L"
"HS3ST4.3",5.71657397260069e-29,-0.286524642818686,0.937,0.9,1.14331479452014e-25,"4","HS3ST4"
"ACIN1.1",6.54482529486356e-29,-0.350833865559814,0.74,0.806,1.30896505897271e-25,"4","ACIN1"
"TAF3",1.38308439048767e-28,-0.372912205360199,0.818,0.864,2.76616878097534e-25,"4","TAF3"
"SRGN.3",1.77825732027596e-28,-0.303185675853801,0.848,0.766,3.55651464055191e-25,"4","SRGN"
"ARHGAP6.1",2.08155626180243e-28,-0.695088072551514,0.878,0.892,4.16311252360486e-25,"4","ARHGAP6"
"TMSB4X.2",2.99794466151164e-28,-0.342258957480751,0.987,0.975,5.99588932302329e-25,"4","TMSB4X"
"EPS8.2",5.20099370785173e-28,-0.610750241859874,0.912,0.947,1.04019874157035e-24,"4","EPS8"
"TAGAP",8.21869936547792e-28,-0.286305901951677,0.602,0.645,1.64373987309558e-24,"4","TAGAP"
"SMARCC1.2",1.90343391589993e-27,-0.358769838150861,0.81,0.877,3.80686783179986e-24,"4","SMARCC1"
"ZNF704",3.01410692744277e-27,0.732811852309452,0.561,0.502,6.02821385488553e-24,"4","ZNF704"
"STRBP",6.32013113738331e-27,-0.537453069706482,0.781,0.814,1.26402622747666e-23,"4","STRBP"
"SLC2A5.2",8.00017865072659e-26,-0.265301600930925,0.902,0.843,1.60003573014532e-22,"4","SLC2A5"
"ANK3",8.2721243564177e-25,0.722762056941057,0.578,0.592,1.65442487128354e-21,"4","ANK3"
"HK2",9.19390385602203e-25,-0.278003901947796,0.835,0.771,1.83878077120441e-21,"4","HK2"
"TF",3.2831956658039e-24,0.678508269717262,0.631,0.634,6.56639133160781e-21,"4","TF"
"AC104123.1.2",5.70476656591706e-24,-0.272002330074496,0.703,0.759,1.14095331318341e-20,"4","AC104123.1"
"INO80",1.00384455578037e-23,-0.352120497196006,0.789,0.833,2.00768911156073e-20,"4","INO80"
"FBXW7.2",2.72030258609958e-23,-0.477883875881748,0.875,0.917,5.44060517219916e-20,"4","FBXW7"
"DOCK5.2",2.81267468545707e-23,-0.284600748333446,0.77,0.873,5.62534937091414e-20,"4","DOCK5"
"KIRREL3.1",5.38095892731956e-23,0.529427477341042,0.59,0.551,1.07619178546391e-19,"4","KIRREL3"
"ARID3A",6.12319036822764e-23,-0.509480574723289,0.5,0.56,1.22463807364553e-19,"4","ARID3A"
"CEP350",1.02905486921186e-22,-0.450356977763489,0.816,0.872,2.05810973842372e-19,"4","CEP350"
"NCEH1.1",1.10544432608724e-22,-0.314218872564449,0.682,0.764,2.21088865217447e-19,"4","NCEH1"
"PKP4",1.14915338432526e-22,0.304130339684566,0.591,0.745,2.29830676865051e-19,"4","PKP4"
"FCHSD2.2",3.52063374127482e-22,0.309791291983968,0.993,0.954,7.04126748254964e-19,"4","FCHSD2"
"UGCG",4.11360411941494e-22,-0.431767003809596,0.908,0.938,8.22720823882989e-19,"4","UGCG"
"LYVE1.3",6.35952592837839e-22,-0.321274215503951,0.606,0.698,1.27190518567568e-18,"4","LYVE1"
"SIGLEC1.2",7.60091358935838e-22,-0.289273777458913,0.686,0.577,1.52018271787168e-18,"4","SIGLEC1"
"HIVEP3.1",9.65262207121602e-22,-0.535637037658387,0.905,0.921,1.93052441424321e-18,"4","HIVEP3"
"XACT.2",1.1594851413048e-21,-0.463816901455838,0.931,0.907,2.31897028260959e-18,"4","XACT"
"TPRG1.3",1.67354540224542e-21,-0.398477669394463,0.806,0.844,3.34709080449085e-18,"4","TPRG1"
"GLCCI1.1",3.787327420496e-21,-0.468097291665308,0.673,0.713,7.574654840992e-18,"4","GLCCI1"
"HS3ST5",3.9936289996307e-21,0.285263432028524,0.456,0.535,7.9872579992614e-18,"4","HS3ST5"
"FAR2.1",4.45681516122561e-21,-0.383628495726302,0.907,0.852,8.91363032245121e-18,"4","FAR2"
"SGIP1",6.08691624862073e-21,0.424585083624722,0.546,0.41,1.21738324972415e-17,"4","SGIP1"
"NEDD9.2",1.56196320305329e-20,-0.475339829765276,0.741,0.829,3.12392640610658e-17,"4","NEDD9"
"ATXN7L1",5.30488052140982e-19,-0.406938391580424,0.823,0.877,1.06097610428196e-15,"4","ATXN7L1"
"TLR2.1",1.96627763783307e-18,-0.503264595984191,0.889,0.892,3.93255527566614e-15,"4","TLR2"
"GAPVD1.1",1.70273180548682e-17,-0.334428245118744,0.803,0.843,3.40546361097364e-14,"4","GAPVD1"
"ENPP2",3.48716797366082e-17,0.562580451948669,0.534,0.758,6.97433594732165e-14,"4","ENPP2"
"SCN9A.4",4.2475360889501e-17,-0.274462768351714,0.503,0.573,8.49507217790021e-14,"4","SCN9A"
"UST",5.86385912861515e-17,-0.474208143790606,0.84,0.895,1.17277182572303e-13,"4","UST"
"ANKRD6",8.22572522533993e-17,-0.281259074381819,0.736,0.761,1.64514504506799e-13,"4","ANKRD6"
"IGF1R",1.43882463554111e-16,0.266306859741781,0.746,0.767,2.87764927108223e-13,"4","IGF1R"
"EMB",2.38954323604485e-16,-0.441042017409736,0.733,0.753,4.77908647208971e-13,"4","EMB"
"OLR1.2",4.46620381142583e-16,-0.61810561137963,0.874,0.875,8.93240762285166e-13,"4","OLR1"
"CD163L1.4",5.22901359902151e-16,-0.281677127829904,0.561,0.494,1.0458027198043e-12,"4","CD163L1"
"TMPO",7.38419223041944e-16,-0.276973387970236,0.727,0.731,1.47683844608389e-12,"4","TMPO"
"KYNU",1.76335035871311e-14,-0.306025216871715,0.965,0.952,3.52670071742622e-11,"4","KYNU"
"ACSL1.2",2.01669853791214e-14,-0.267100038449391,0.805,0.83,4.03339707582429e-11,"4","ACSL1"
"SNX24.1",2.10605753711032e-14,-0.444481912362014,0.9,0.913,4.21211507422065e-11,"4","SNX24"
"ADARB2",3.0367270444927e-14,0.609288475037369,0.668,0.743,6.07345408898541e-11,"4","ADARB2"
"SRBD1",3.26902395234911e-14,-0.456401255528285,0.766,0.8,6.53804790469821e-11,"4","SRBD1"
"MRC1.4",4.23839169181016e-14,-0.640095594401844,0.378,0.442,8.47678338362032e-11,"4","MRC1"
"AC026316.4",5.74935058083264e-14,0.429148232010563,0.404,0.319,1.14987011616653e-10,"4","AC026316.4"
"NFAT5",7.87863571768994e-14,-0.380520219879639,0.845,0.892,1.57572714353799e-10,"4","NFAT5"
"C10orf90",7.89189388018972e-14,0.557139750827792,0.515,0.439,1.57837877603794e-10,"4","C10orf90"
"P3H2.2",1.44362719412753e-13,-0.332403893865033,0.9,0.846,2.88725438825505e-10,"4","P3H2"
"AC008050.1.2",1.70477011036911e-13,-0.363916386436988,0.801,0.713,3.40954022073822e-10,"4","AC008050.1"
"HECW2",4.78218607379145e-13,0.432795340930469,0.616,0.594,9.56437214758291e-10,"4","HECW2"
"TNFAIP2.2",1.31032804041377e-12,-0.26682407712748,0.715,0.608,2.62065608082755e-09,"4","TNFAIP2"
"NRP1.3",2.11056430268749e-12,-0.469149697184281,0.904,0.827,4.22112860537499e-09,"4","NRP1"
"KDM5A",2.63202207476484e-12,-0.30026758377745,0.817,0.872,5.26404414952968e-09,"4","KDM5A"
"NEO1",3.06279988183825e-12,0.34112333857751,0.634,0.613,6.1255997636765e-09,"4","NEO1"
"RASGEF1C.3",1.06598315833839e-11,-0.580486158722057,0.942,0.932,2.13196631667677e-08,"4","RASGEF1C"
"TRPM7",1.46309023728292e-11,-0.381748083750744,0.902,0.924,2.92618047456584e-08,"4","TRPM7"
"NAALADL2.1",1.598927478996e-11,-0.433423285260865,0.793,0.793,3.197854957992e-08,"4","NAALADL2"
"MLLT3",1.9187532063852e-11,0.283842775524069,0.532,0.442,3.83750641277041e-08,"4","MLLT3"
"AL162414.1.1",4.86281761316241e-11,-0.312096413346419,0.63,0.501,9.72563522632481e-08,"4","AL162414.1"
"F13A1.4",7.97953084897915e-11,-1.79156169806669,0.805,0.84,1.59590616979583e-07,"4","F13A1"
"FTH1.3",1.48630938876347e-10,-0.302343873456847,0.819,0.888,2.97261877752694e-07,"4","FTH1"
"SLC4A7",1.68960315302357e-10,-0.39892371943316,0.939,0.934,3.37920630604713e-07,"4","SLC4A7"
"PTPRC",2.33182780379054e-10,-0.457985836711667,0.985,0.987,4.66365560758109e-07,"4","PTPRC"
"MERTK.2",6.20119301178905e-10,-0.451878479098079,0.892,0.862,1.24023860235781e-06,"4","MERTK"
"GALNT18",1.24995994069695e-09,0.265050278790556,0.542,0.512,2.49991988139389e-06,"4","GALNT18"
"CEMIP",1.25430986826013e-09,0.324609214303243,0.605,0.645,2.50861973652026e-06,"4","CEMIP"
"CHSY3.1",2.51037606211572e-09,-0.47070785685006,0.935,0.964,5.02075212423143e-06,"4","CHSY3"
"OSBP2",3.63609170562983e-09,0.369731908665245,0.574,0.541,7.27218341125967e-06,"4","OSBP2"
"SOS1.1",1.17993530466098e-08,-0.407497681908046,0.871,0.883,2.35987060932195e-05,"4","SOS1"
"HIF1A.2",1.78302020829432e-08,-0.467254236897871,0.741,0.747,3.56604041658864e-05,"4","HIF1A"
"CX3CR1.2",2.21715244293804e-08,-0.629697628161588,0.961,0.966,4.43430488587607e-05,"4","CX3CR1"
"NEGR1",2.29687247714453e-08,0.310942897677212,0.532,0.623,4.59374495428906e-05,"4","NEGR1"
"DIRC3.4",3.32559117627978e-08,-0.516873757071249,0.657,0.772,6.65118235255956e-05,"4","DIRC3"
"FOXP1.1",1.44696348801168e-07,-0.286591055142198,0.429,0.469,0.000289392697602336,"4","FOXP1"
"CNP",1.54034174687263e-07,0.330938034550246,0.592,0.552,0.000308068349374526,"4","CNP"
"IRF8.1",2.06988867369611e-07,-0.573300279140214,0.81,0.755,0.000413977734739222,"4","IRF8"
"ANLN",5.16485145442959e-07,0.256035129793179,0.466,0.324,0.00103297029088592,"4","ANLN"
"AP3B1.1",5.45644494646601e-07,-0.317740663698003,0.925,0.952,0.0010912889892932,"4","AP3B1"
"AC008691.1.3",6.63815863083631e-07,-0.305580945819824,0.877,0.791,0.00132763172616726,"4","AC008691.1"
"YAF2",8.0703436101777e-07,-0.272015487100668,0.7,0.723,0.00161406872203554,"4","YAF2"
"ASAP1.2",8.79907891778099e-07,-0.318618505167093,0.846,0.884,0.0017598157835562,"4","ASAP1"
"FMN1.3",1.13083066841064e-06,-0.282556456456467,0.943,0.882,0.00226166133682128,"4","FMN1"
"OXR1.3",2.31154995001076e-06,-0.438450608968523,0.969,0.955,0.00462309990002153,"4","OXR1"
"ROR1",2.50249259489772e-06,0.401848408255948,0.553,0.55,0.00500498518979545,"4","ROR1"
"LINC01505",3.84561850353827e-06,0.278182003900153,0.639,0.696,0.00769123700707654,"4","LINC01505"
"LINC02232.3",5.54597528645694e-06,-0.391379679800279,0.976,0.972,0.0110919505729139,"4","LINC02232"
"PTPN12.2",7.32985848770355e-06,-0.372830765616298,0.848,0.881,0.0146597169754071,"4","PTPN12"
"NKAIN2",1.36307847859808e-05,0.539437115661753,0.434,0.452,0.0272615695719615,"4","NKAIN2"
"RNF150.1",1.52652450020631e-05,-0.550083292193369,0.944,0.935,0.0305304900041261,"4","RNF150"
"ST18",4.09167090116227e-05,0.755532134252632,0.466,0.588,0.0818334180232454,"4","ST18"
"TRIM33.1",4.19248863805609e-05,-0.256845565413605,0.874,0.894,0.0838497727611219,"4","TRIM33"
"SMARCA2.1",8.07603780490609e-05,-0.331511577645222,0.893,0.92,0.161520756098122,"4","SMARCA2"
"DYSF",9.12233454735457e-05,0.384924272875857,0.618,0.639,0.182446690947091,"4","DYSF"
"DLC1",9.86024468888709e-05,0.586905240578995,0.527,0.659,0.197204893777742,"4","DLC1"
"XRN2",0.000126327816846702,-0.261317632904715,0.919,0.902,0.252655633693403,"4","XRN2"
"MAN1A1.3",0.000130278260459899,-0.555791146867713,0.838,0.779,0.260556520919797,"4","MAN1A1"
"TPT1.3",0.000311319225413487,-0.302456363629548,0.895,0.922,0.622638450826973,"4","TPT1"
"AP000282.1",0.00087050990857065,0.266294847954169,0.463,0.365,1,"4","AP000282.1"
"AC008591.1.1",0.000871921645484449,-0.343240104397892,0.68,0.582,1,"4","AC008591.1"
"GNA13.2",0.000926406719582167,-0.254303269518271,0.862,0.856,1,"4","GNA13"
"PPP2R3A",0.00110921002930646,0.354760344525314,0.567,0.655,1,"4","PPP2R3A"
"PID1.2",0.00118988473611002,-0.307349118122194,0.827,0.844,1,"4","PID1"
"STOX2",0.00165356991725513,0.317435184888924,0.514,0.644,1,"4","STOX2"
"SETBP1.1",0.00168340669851387,-0.428058333618563,0.868,0.871,1,"4","SETBP1"
"NRXN3.1",0.00184434534836781,0.938487834728189,0.589,0.699,1,"4","NRXN3"
"IL6R.1",0.00261253806359314,-0.409821148794069,0.849,0.782,1,"4","IL6R"
"P4HA1.2",0.00288025038867047,-0.260470409672788,0.951,0.965,1,"4","P4HA1"
"EML4.1",0.00375333821814893,-0.478358594704182,0.938,0.921,1,"4","EML4"
"TRPM2.1",0.00476791028638959,-0.376171415579153,0.876,0.793,1,"4","TRPM2"
"UBE2E1",0.00517879602539689,-0.308071686587769,0.922,0.903,1,"4","UBE2E1"
"NEK10",0.00586682371047436,-0.265246987885152,0.829,0.83,1,"4","NEK10"
"APOE.3",0.00892218448679219,-0.361294695983746,0.975,0.978,1,"4","APOE"
